preprocess,seed_a,seed_b,ari,nmi,label_agreement,centroid_cosine
center_l2,0,18,0.10608389138557961,0.10521948141466028,0.4769693632017658,0.3014078413446744
center_l2,0,19,0.03769399937456832,0.03583733096306787,0.4183075507599566,0.20974346001942953
center_l2,1,2,0.128749871744338,0.1159185270769122,0.5645157921697044,0.44858455657958984
center_l2,1,3,0.10267846677031496,0.10141647689608843,0.499613618650952,0.3347727209329605
center_l2,1,4,0.16078180924316435,0.14041835425408555,0.5956615365336482,0.5040264030297598
center_l2,1,5,0.08597403023440642,0.08162296158195562,0.4593123401299077,0.23603199422359467
center_l2,1,6,0.07863888917671596,0.07489953859494429,0.4569006170009992,0.2829087550441424
center_l2,1,7,0.1754641922578133,0.16782375317324666,0.563834266034826,0.46671444674332935
center_l2,1,8,0.10206300801106338,0.10557784034287342,0.46515038094013234,0.2889546751976013
center_l2,1,9,0.11326700119206504,0.0971270868373464,0.5519680166380315,0.42559754848480225
center_l2,1,10,0.08019865026600065,0.07331336180207819,0.49252025066970934,0.30222930759191513
center_l2,1,11,0.24555158560764348,0.2237063075655393,0.6501979173880401,0.5971524318059286
center_l2,1,12,0.12496419609001343,0.11071713728532208,0.5597033382689016,0.4680611689885457
center_l2,1,13,0.20036469875710416,0.17748588066347848,0.6147112912392014,0.5453605055809021
center_l2,1,14,0.06565794528945088,0.062143407650696314,0.4632124283985345,0.28957749903202057
center_l2,1,15,0.10297111767976778,0.10120720177321813,0.46978805636440985,0.2742668439944585
center_l2,1,16,0.04300480787667398,0.03732830713939765,0.4400394405769668,0.22799652069807053
center_l2,1,17,0.07261111194060273,0.06400408270324776,0.47614823413280744,0.2841825820505619
center_l2,1,18,0.11519637238460052,0.10637394661825111,0.5383297992905532,0.3949386974175771
center_l2,1,19,0.08718489968487494,0.08691939428390916,0.47651318038567786,0.3059901495774587
center_l2,2,3,0.06665481702849395,0.0685958757928212,0.43723309183124975,0.2459444006284078
center_l2,2,4,0.35806834337685023,0.34639979466260806,0.7152693732048107,0.7242898344993591
center_l2,2,5,0.24330031666633758,0.2235353327781327,0.6346085566705469,0.6076643466949463
center_l2,2,6,0.15650085784371853,0.14944064242660987,0.5766744382630756,0.5134751001993815
center_l2,2,7,0.17008035181783082,0.17382480866278266,0.5573267906824385,0.4497151772181193
center_l2,2,8,0.23619966552894112,0.2251037919433714,0.6400420787426503,0.6072760820388794
center_l2,2,9,0.16855332469016188,0.1671947239581196,0.5371151438404878,0.4111996293067932
center_l2,2,10,0.2547691368665376,0.2346156208615577,0.6459625622304811,0.5992966790994009
center_l2,2,11,0.34798796745922145,0.31440278074848366,0.7128499554259923,0.711454431215922
center_l2,2,12,0.0399964400441415,0.03983521603540778,0.4137182417065414,0.1585680153220892
center_l2,2,13,0.1749075639977714,0.18134619645203964,0.5723841213204459,0.47908274332682294
center_l2,2,14,0.20234016074572375,0.20272581746050003,0.5543203810390636,0.475961168607076
center_l2,2,15,0.3338076166585423,0.3011655948770262,0.6969605033620124,0.6819701393445333
center_l2,2,16,0.19345241757655549,0.18215226527468828,0.5466697005572025,0.42949173351128894
center_l2,2,17,0.23262575472060631,0.21863195261797824,0.61042756971078,0.5472261210282644
center_l2,2,18,0.26442130342365194,0.24752084784404682,0.6305644685250346,0.5592710971832275
center_l2,2,19,0.2388463222286944,0.2322780248723942,0.6273700895767174,0.5853483577569326
center_l2,3,4,0.20994688062610184,0.19475807062540818,0.624977053454733,0.5567111869653066
center_l2,3,5,0.09015072771796334,0.0886054582225049,0.46826451568224614,0.3084387481212616
center_l2,3,6,0.07479968436962171,0.07430102077463664,0.45891661527739763,0.273200087249279
center_l2,3,7,0.12044322433225686,0.13712328671915086,0.4400471352268768,0.25614472726980847
center_l2,3,8,0.07566433156889261,0.07387922660440584,0.4747961742200648,0.28162094453970593
center_l2,3,9,0.08757560358870012,0.08215996820927046,0.48388135729227466,0.307816078265508
center_l2,3,10,0.08311219068514253,0.08168336214430044,0.4559091063983213,0.22434191902478537
center_l2,3,11,0.1510447114108496,0.14035305697503897,0.5693799101484738,0.4535073935985565
center_l2,3,12,0.040223359189679245,0.04008269017537379,0.4116154038097311,0.16071526209513345
center_l2,3,13,0.12760602250981823,0.11613133229728131,0.552755069400246,0.4568922718365987
center_l2,3,14,0.08507315024403717,0.07865603472691414,0.5054043923260158,0.38023575146993
center_l2,3,15,0.10625649731444796,0.10522048727075368,0.5016384108129618,0.34797986845175427
center_l2,3,16,0.0739205045030771,0.07014344471335877,0.4879837049299622,0.33476347227891284
center_l2,3,17,0.0963574575997816,0.09636965087887607,0.4957366143320549,0.35045918822288513
center_l2,3,18,0.10528731689426972,0.09892995324204147,0.5263547255593186,0.3814296672741572
