split,n,one_step_mse,one_step_mse_std,rollout_h1_mse,rollout_h1_mse_std,rollout_h5_mse,rollout_h5_mse_std,rollout_h10_mse,rollout_h10_mse_std,jacobian_samples,rule_drift,rule_diff_fro,reference_jacobian_fro,mean_jacobian_fro,mean_within_jacobian_std,reference_within_jacobian_std
common,781,0.09667272865772247,0.08225911110639572,0.09667272865772247,0.08225911110639572,0.6908238530158997,0.4510729908943176,1.1838942766189575,0.6735560297966003,64,2.336975574493408,0.9291086792945862,0.39756885170936584,0.7210409045219421,0.02072802558541298,0.02579187974333763
doorway_corridor,451,0.10239039361476898,0.07119762897491455,0.10239039361476898,0.07119762897491455,0.5653129816055298,0.4388977289199829,0.905854344367981,0.7148940563201904,64,1.389384388923645,0.5523759722709656,0.39756885170936584,0.4447983205318451,0.022246437147259712,0.02579187974333763
goal_other_side,4095,0.08451919257640839,0.057419776916503906,0.08451919257640839,0.057419776916503906,0.5831519961357117,0.4345177412033081,1.206599473953247,0.6238698363304138,64,2.3182551860809326,0.9216660261154175,0.39756885170936584,0.8604434728622437,0.026264125481247902,0.02579187974333763
iid_nonoverlap,781,0.09667272865772247,0.08225911110639572,0.09667272865772247,0.08225911110639572,0.6908238530158997,0.4510729908943176,1.1838942766189575,0.6735560297966003,64,2.14953351020813,0.8545875549316406,0.39756885170936584,0.727528989315033,0.024992726743221283,0.02579187974333763
left_room,1532,0.08406971395015717,0.04707234352827072,0.08406971395015717,0.04707234352827072,0.5651692152023315,0.4390944838523865,1.232247233390808,0.6199801564216614,64,2.9931447505950928,1.1899811029434204,0.39756885170936584,1.072312593460083,0.03109506331384182,0.02579187974333763
near_wall,1399,0.07454802840948105,0.05079743638634682,0.07454802840948105,0.05079743638634682,0.4577115774154663,0.40372589230537415,1.1148983240127563,0.6148988008499146,64,2.0077645778656006,0.798224687576294,0.39756885170936584,0.5859251618385315,0.018756920471787453,0.02579187974333763
reference,782,0.09472482651472092,0.06734509766101837,0.09472482651472092,0.06734509766101837,0.7159536480903625,0.4513323903083801,1.2080904245376587,0.6765360832214355,64,0.0,0.0,0.39756885170936584,0.39756885170936584,0.02579187974333763,0.02579187974333763
right_room,1511,0.07653791457414627,0.04201710224151611,0.07653791457414627,0.04201710224151611,0.5669670104980469,0.409896582365036,1.2664343118667603,0.5745226740837097,64,0.8779788017272949,0.34905701875686646,0.39756885170936584,0.27745309472084045,0.019998688250780106,0.02579187974333763
