trial,n,pca_drift,pca_residual_ratio,frame_drift,frame_residual_ratio
0,256,0.19093896618744055,0.7003756095242204,0.5938241144201796,1.0049495485959814
1,256,0.026474791967014587,0.590777974582476,0.6472232860617324,1.0063145949984904
2,256,1.414213562373095,0.5832480445861171,0.672735941830966,1.0163248348686398
