split,n,dim,pca_residual,pca_drift,pca_residual_ratio,pca_drift_to_residual_ratio,frame_residual,frame_drift,frame_residual_ratio,frame_drift_to_residual_ratio,state_to_latent_r2,latent_to_state_r2,orthogonality_error,orthogonal_recovery_error,reference_overlap_n,reference_overlap_ratio
common,821,2,0.0005842600842109465,0.0002487283029299912,1.1083943821733657,0.00022440415336827534,0.000584260084210939,0.0002487283029300523,1.1083943821733577,0.00022440415336833207,1.0,1.0,0.03249629346672457,0.000584260084210939,0,0.0
doorway_corridor,357,2,0.0006217849407221475,0.00042128271064794705,1.1795824391241467,0.0003571456277022885,0.0006217849407221137,0.0004212827106487318,1.179582439124089,0.0003571456277029712,1.0,1.0,0.032496293466724356,0.0006217849407221137,0,0.0
goal_other_side,2894,2,0.004176624569337837,0.001229585466687268,7.923435699622243,0.00015518337162068904,0.004176624569337822,0.0012295854666853254,7.923435699622259,0.00015518337162044355,1.0,1.0,0.03249629346672398,0.004176624569337822,0,0.0
iid_nonoverlap,821,2,0.0005842600842109465,0.0002487283029299912,1.1083943821733657,0.00022440415336827534,0.000584260084210939,0.0002487283029300523,1.1083943821733577,0.00022440415336833207,1.0,1.0,0.032496293466724974,0.000584260084210939,0,0.0
left_room,1556,2,0.003574434954834466,0.009033262767917077,6.781027371967784,0.0013321377827286939,0.003574434954834497,0.009033262767915915,6.78102737196788,0.0013321377827285035,1.0,1.0,0.03249629346672505,0.003574434954834497,0,0.0
near_wall,1366,2,0.0077312115558239415,0.0012267225336101905,14.666809675081538,8.363935721442346e-05,0.007731211555823871,0.0012267225336094405,14.666809675081486,8.363935721437261e-05,1.0,1.0,0.032496293466724786,0.007731211555823871,0,0.0
reference,821,2,0.000527122919873449,0.0,0.9999999981029093,0.0,0.0005271229198734461,0.0,0.9999999981029093,0.0,1.0,1.0,0.03249629346672508,0.0005271229198734461,821,1.0
right_room,1536,2,0.003493164541364332,0.007327315914915843,6.6268500249924935,0.0011057011834099922,0.003493164541364257,0.007327315914916494,6.626850024992389,0.001105701183410108,1.0,1.0,0.03249629346672394,0.003493164541364257,0,0.0
