task,train_seed,horizon,anchor_support,episode_id,num_anchors,global_mse,correct_mse,wrong_mean_mse,wrong_best_mse,terminal_global_mse,terminal_correct_mse,terminal_wrong_mean_mse,terminal_wrong_best_mse,mean_trajectory_global_mse,mean_trajectory_correct_mse,mean_trajectory_wrong_mean_mse,mean_trajectory_wrong_best_mse
tworoom,0,10,horizon_valid,962,26,0.01460195128554635,0.00417865516188053,1.2983663071036484,0.938574216303487,0.10373208909004461,0.027567096810973732,1.3854242811122766,1.0664784899697854,0.01460195128554635,0.00417865516188053,1.2983663071036484,0.938574216303487
tworoom,0,10,horizon_valid,964,26,0.003982182958777859,0.010505839881387567,0.21927570868090415,0.005021812436070133,0.008405690953413095,0.034536787540463805,0.3166874698077803,0.01017775004752016,0.003982182958777859,0.010505839881387567,0.21927570868090415,0.005021812436070133
tworoom,0,10,horizon_valid,1014,26,0.002729064429821357,0.0008484682160577415,1.7010619853408295,1.4858641421279084,0.007803297588207687,0.0017666101372854498,1.867664606238787,1.768677291388695,0.002729064429821357,0.0008484682160577415,1.7010619853408295,1.4858641421279084
tworoom,0,10,horizon_valid,1021,26,0.001478038258070368,0.0014196864944376732,1.2524824836636141,0.84261447064883,0.004221621577296621,0.0036254111283387127,1.617652056237253,1.2792152027384593,0.001478038258070368,0.0014196864944376732,1.2524824836636141,0.84261447064883
tworoom,0,10,horizon_valid,1044,26,0.005886617881053378,0.0009542067466659667,1.6098855432481147,1.4706607642225349,0.018481489142197043,0.0022138004063051017,1.6455809041284597,1.4452897820335169,0.005886617881053378,0.0009542067466659667,1.6098855432481147,1.4706607642225349
tworoom,0,10,horizon_valid,1054,26,0.0013073616545835438,0.0016061966103734448,1.3739770158955182,1.0546603243171166,0.003032994896504813,0.0030174407192344707,1.9398001226095052,1.840631984747373,0.0013073616545835438,0.0016061966103734448,1.3739770158955182,1.0546603243171166
tworoom,0,10,horizon_valid,1055,26,0.001333657023692817,0.001053300052976388,1.6101882653561637,1.327601192626529,0.003925658482610463,0.0022147605615408304,1.9587745070457458,1.7965188439075763,0.001333657023692817,0.001053300052976388,1.6101882653561637,1.327601192626529
tworoom,0,10,horizon_valid,1067,2,0.00454747141484404,0.004023221772513352,0.035898623823231904,0.010321020552510163,0.005634864559397101,0.00994154205545783,0.023866472402005456,0.0007138468499761075,0.00454747141484404,0.004023221772513352,0.035898623823231904,0.010321020552510163
tworoom,0,10,horizon_valid,1095,26,0.0020104850185117145,0.008178979762194033,0.12248174901248533,0.01448831058005453,0.0015989513485692441,0.022900793992448598,0.1533458315752796,0.02912922553570332,0.0020104850185117145,0.008178979762194033,0.12248174901248533,0.01448831058005453
tworoom,0,10,horizon_valid,1132,26,0.0018833850146620537,0.0010593803454237505,1.0361321808680748,0.32345192175573445,0.0032984278217414753,0.0019383186708392503,1.2867550140139288,0.42479555441353184,0.0018833850146620537,0.0010593803454237505,1.0361321808680748,0.32345192175573445
tworoom,0,10,horizon_valid,1138,18,0.002302978110310505,0.08769381981870134,0.060743220091454636,0.005790934141017109,0.0010578530224544618,0.0738108819609301,0.2866409045301326,0.0012706683418299588,0.002302978110310505,0.08769381981870134,0.060743220091454636,0.005790934141017109
tworoom,0,10,horizon_valid,1143,26,0.015584987088956179,0.17800603437118787,0.3433964693201582,0.05115967493581523,0.03694623101126546,0.7981791312161547,0.5577716954912131,0.14097539743838403,0.015584987088956179,0.17800603437118787,0.3433964693201582,0.05115967493581523
tworoom,0,10,horizon_valid,1145,26,0.002869818841449719,0.0039045766728612276,0.05447398145913141,0.0037278949027285523,0.0054806502711681575,0.021483672823076352,0.15741023579511632,0.004806366653960699,0.002869818841449719,0.0039045766728612276,0.05447398145913141,0.0037278949027285523
tworoom,0,10,horizon_valid,1188,2,0.01740295816416619,0.01884066524435184,1.6211597926914691,1.519316940009594,0.14296989142894745,0.17964036436751485,1.3473799526691437,1.2841724157333374,0.01740295816416619,0.01884066524435184,1.6211597926914691,1.519316940009594
tworoom,0,10,horizon_valid,1201,26,0.004487200704310313,0.06530831362780681,0.4577025558814058,0.05817962349504412,0.00830862821581272,0.4312574585805683,0.6423492923444988,0.14471300325889247,0.004487200704310313,0.06530831362780681,0.4577025558814058,0.05817962349504412
tworoom,0,10,horizon_valid,1215,26,0.0012197990020817648,0.002231446914503557,0.31818052589933354,0.015424227550297823,0.0023971552626999956,0.007195001280006881,0.33413110138085006,0.02257501395181932,0.0012197990020817648,0.002231446914503557,0.31818052589933354,0.015424227550297823
tworoom,0,10,horizon_valid,1228,26,0.002225661697705688,0.009306224261868359,0.3576911593911903,0.10952313886580388,0.003170615149988757,0.018748752678780314,0.3754196265276383,0.1494466917362073,0.002225661697705688,0.009306224261868359,0.3576911593911903,0.10952313886580388
tworoom,0,10,horizon_valid,1239,18,0.0012829042320744418,0.001838884790817651,1.244662938811234,0.8123500886935895,0.002643739261354009,0.006996590990133377,1.2706622590776533,0.8767267502326932,0.0012829042320744418,0.001838884790817651,1.244662938811234,0.8123500886935895
tworoom,0,10,horizon_valid,1243,25,0.21717617074024748,0.14847881175769725,0.30134144497053056,0.0716651921652665,0.7580488401930779,0.43801523820031435,0.8112018416571664,0.17063885579933413,0.21717617074024748,0.14847881175769725,0.30134144497053056,0.0716651921652665
tworoom,0,10,horizon_valid,1247,18,0.002406873278313368,0.010346709134723318,0.843850930882157,0.030688002247269554,0.002903156800635366,0.037724166300096035,1.0979202809717714,0.17342698364518583,0.002406873278313368,0.010346709134723318,0.843850930882157,0.030688002247269554
tworoom,0,10,horizon_valid,1249,24,0.0031063378760942816,0.6291438272353237,0.38709601826682655,0.0422936088888188,0.0019489323118856798,1.9635324825843175,0.9868236701980398,0.023037611702117527,0.0031063378760942816,0.6291438272353237,0.38709601826682655,0.0422936088888188
tworoom,0,10,horizon_valid,1267,26,0.0021291948612298045,0.004391725823636359,1.1854157425398275,0.8762913574836253,0.003788749729630161,0.0052383888318078015,1.3039532875521287,0.9441734870510677,0.0021291948612298045,0.004391725823636359,1.1854157425398275,0.8762913574836253
tworoom,0,10,horizon_valid,1282,26,0.0028195838348787777,0.001179443593551136,0.5497062452421793,0.24259984177635768,0.003096246492462412,0.002733822177665738,0.5513716969575259,0.251955973587778,0.0028195838348787777,0.001179443593551136,0.5497062452421793,0.24259984177635768
tworoom,0,10,horizon_valid,1294,26,0.002473037480712474,0.023442763810229597,0.44417162011523037,0.009295692813555854,0.0035847653757977802,0.07537825620070529,0.5107016756029714,0.016257537186902482,0.002473037480712474,0.023442763810229597,0.44417162011523037,0.009295692813555854
tworoom,0,10,horizon_valid,1307,20,0.05908347908611178,0.2232544035918545,0.2679780599074365,0.18735280177257663,0.001072101402678527,0.7346531333518215,0.29727490122168093,0.02629642163810786,0.05908347908611178,0.2232544035918545,0.2679780599074365,0.18735280177257663
tworoom,0,10,horizon_valid,1311,26,0.0019257881549072829,0.002478671617763421,0.77678576549017,0.025831301457387434,0.00404186039108586,0.010566724748619331,0.8256645601135321,0.042328829411417246,0.0019257881549072829,0.002478671617763421,0.77678576549017,0.025831301457387434
tworoom,0,10,horizon_valid,1329,26,0.005749204216184667,0.000873883816054261,0.9884471475211635,0.37145152696488926,0.04748959323534599,0.0035549929170184233,1.0886557835440795,0.5526139105025393,0.005749204216184667,0.000873883816054261,0.9884471475211635,0.37145152696488926
tworoom,0,10,horizon_valid,1347,26,0.0543417525784417,0.03558133900502211,0.9566505853799475,0.49425950607641994,0.24116054798986836,0.18307281744021636,1.2816047911608341,0.9341164002633797,0.0543417525784417,0.03558133900502211,0.9566505853799475,0.49425950607641994
tworoom,0,10,horizon_valid,1378,26,0.01267946493907612,0.007140849073710761,1.2491265421744455,0.8661140729337394,0.016336532282786302,0.003323795442926124,1.3435277563918275,0.9649834341521805,0.01267946493907612,0.007140849073710761,1.2491265421744455,0.8661140729337394
tworoom,0,10,horizon_valid,1421,26,0.004785091998424972,0.47848155779149515,0.27913550017726196,0.015289895542222301,0.0024935295782947484,1.5784784670059497,0.4677981105487561,0.028564847296085924,0.004785091998424972,0.47848155779149515,0.27913550017726196,0.015289895542222301
tworoom,0,10,horizon_valid,1425,26,0.00213518630928145,0.001241480298883219,1.5269431318944462,1.345209474231188,0.004856084701784242,0.0021879829537983122,1.960483310314325,1.7548564305672278,0.00213518630928145,0.001241480298883219,1.5269431318944462,1.345209474231188
tworoom,0,10,horizon_valid,1428,26,0.00383607014295054,0.0018141574177626843,1.9444608265963885,1.8485796780540396,0.010073517180549411,0.004309464937810285,2.118179800418707,1.9113974341979394,0.00383607014295054,0.0018141574177626843,1.9444608265963885,1.8485796780540396
tworoom,0,10,horizon_valid,1444,26,0.0026433917262273514,0.0006995622870957819,1.8431852137240081,1.6283906722298034,0.004234635593512883,0.001303626071043814,2.1801137053049526,1.8787253819979155,0.0026433917262273514,0.0006995622870957819,1.8431852137240081,1.6283906722298034
tworoom,0,10,horizon_valid,1451,13,0.0011893541057361292,0.0020236075077823793,0.23784915825677808,0.010303973452111955,0.001718532000757897,0.006525341251220267,0.2679118831382276,0.009138630550856201,0.0011893541057361292,0.0020236075077823793,0.23784915825677808,0.010303973452111955
tworoom,0,10,horizon_valid,1458,26,0.0021234384221875536,0.0014660714193339048,0.7485240227710723,0.12647856533160218,0.0066544656997743565,0.003524793682467694,1.0948993883615072,0.25118672140300846,0.0021234384221875536,0.0014660714193339048,0.7485240227710723,0.12647856533160218
tworoom,0,10,horizon_valid,1504,22,0.0015968943305117798,0.000964567802227314,1.2312925027836668,0.7110381437941462,0.003906159375632838,0.0023617578243085354,1.270243881316591,0.8349453878922346,0.0015968943305117798,0.000964567802227314,1.2312925027836668,0.7110381437941462
tworoom,0,10,horizon_valid,1534,8,0.013085776712614459,0.05461290933853888,0.23241564525269495,0.07016615760658168,0.007790487026795745,0.094584852544358,0.5135642857094354,0.01695804461633088,0.013085776712614459,0.05461290933853888,0.23241564525269495,0.07016615760658168
tworoom,0,10,horizon_valid,1540,26,0.0032107097247017708,0.0021761618193872536,1.1853887271359922,0.8412949359348902,0.006448815113309627,0.007743948177309134,1.498963937915575,1.1233186026175435,0.0032107097247017708,0.0021761618193872536,1.1853887271359922,0.8412949359348902
tworoom,0,10,horizon_valid,1545,26,0.0023878443730399545,0.006026567343990162,0.49102328710438226,0.013056608061686766,0.0038433531366396123,0.01642338474742316,0.6105293216700934,0.01775697234328478,0.0023878443730399545,0.006026567343990162,0.49102328710438226,0.013056608061686766
tworoom,0,10,horizon_valid,1565,26,0.0034075692230824363,0.00044604900408907826,0.8013942395837288,0.2610180953730238,0.010373551053747248,0.0010031740821432322,1.1567656693783088,0.42087161041294724,0.0034075692230824363,0.00044604900408907826,0.8013942395837288,0.2610180953730238
tworoom,0,10,horizon_valid,1569,26,0.0011433581116412266,0.003948379289963318,0.11626644514975712,0.012040122264163353,0.0014173139721746198,0.018086791102317736,0.31505954885659987,0.010764628566763489,0.0011433581116412266,0.003948379289963318,0.11626644514975712,0.012040122264163353
tworoom,0,10,horizon_valid,1571,26,0.003821715302812943,0.006429146652841995,0.03541116266011299,0.003290694566749153,0.002573266529697531,0.006943633965140459,0.060052843222085636,0.003431605738184701,0.003821715302812943,0.006429146652841995,0.03541116266011299,0.003290694566749153
tworoom,0,10,horizon_valid,1574,14,0.03242124723463868,0.08786962334925193,0.46386217608274566,0.18494405180016266,0.034885893343016505,0.10835620208776423,0.6084888825924801,0.23661300400272012,0.03242124723463868,0.08786962334925193,0.46386217608274566,0.18494405180016266
