task,train_seed,horizon,global_mse,correct_mse,wrong_mean_mse,wrong_best_mse,global_minus_correct,relative_gain,wrong_penalty,anchor_support
tworoom,0,10,0.023621074733434475,0.05643150602221486,0.7731209601099331,0.45592730786262514,-0.03281043128878039,-1.3890321104796655,0.7166894540877182,horizon_valid
tworoom,0,1,0.003782667879261663,0.004574911607077124,0.12734812911792484,0.04151307318977756,-0.0007922437278154609,-0.20944046717897383,0.12277321751084772,horizon_valid
tworoom,0,5,0.014839431862588412,0.02185070839750776,0.4403002370318537,0.20230992236615478,-0.007011276534919347,-0.4724760758931362,0.418449528634346,horizon_valid
tworoom,42,10,0.026124501578921218,0.05483111181222542,0.7749879060896299,0.4650053771507427,-0.028706610233304203,-1.0988385805785623,0.7201567942774044,horizon_valid
tworoom,42,1,0.0040250092236567055,0.004353585450900598,0.1280454270183679,0.04372455843979546,-0.00032857622724389267,-0.08163365820696987,0.1236918415674673,horizon_valid
tworoom,42,5,0.015059901088148192,0.021176333898756488,0.4425159607329663,0.20751866406104444,-0.0061164328106082955,-0.40614030429600845,0.4213396268342098,horizon_valid
tworoom,625,10,0.023527851324553168,0.05510235790815263,0.7628408464818365,0.4465733123882638,-0.03157450658359946,-1.3420055298738214,0.7077384885736838,horizon_valid
tworoom,625,1,0.003684228879537003,0.004392828123497172,0.12327608599587392,0.039775218311849186,-0.0007085992439601692,-0.19233312237898176,0.11888325787237675,horizon_valid
tworoom,625,5,0.01452034910060079,0.020837313910473523,0.4330758552335197,0.19520664613810582,-0.006316964809872733,-0.43504221324894754,0.4122385413230462,horizon_valid
