task,partition_seed,train_seed,eval_seed,regional_percent,global_percent,delta_pp,regional_source,regional_sha256,global_source,global_sha256
pusht,1,625,0,32.0,32.0,0.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition1_train625/eval0/results.json,66b7c9975fb737ce0e19ac5eb77b96090c9df8707819e3b623d12fca13b40308,experiments/pusht/matrix_k4_long/eval/global/train625/eval0/results.json,1eb1eb72446c28f8be48340d7ff3a091b4038cf4c7f55dbc925b65f2faca0add
pusht,1,625,1,22.0,28.000000000000004,-6.0000000000000036,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition1_train625/eval1/results.json,aba656bfb6cd359df55e2cfd06efcb61e036b8d17c0b08e0f1f27b2cc21eb5fa,experiments/pusht/matrix_k4_long/eval/global/train625/eval1/results.json,efe25a149c23928ed0e98c45ae51f66676ef5e323d8e4cd63ac518d242915203
pusht,1,625,2,46.0,42.0,4.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition1_train625/eval2/results.json,299116817cfba1648d835da5a9babb22bccad2e3e52250eaf207858ce308a2cb,experiments/pusht/matrix_k4_long/eval/global/train625/eval2/results.json,3ce8dc58f4374523f8389f678b16f91a7e115e3943e10796bcd2fc087b7900b0
pusht,1,625,3,42.0,42.0,0.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition1_train625/eval3/results.json,6e4193a06f63585c9b6f42aeb2aaa863ec8bb9dda7868261856b6fda81b0d3c8,experiments/pusht/matrix_k4_long/eval/global/train625/eval3/results.json,918442b45783669597591f6fff9ada83a19833a65c4825db5d4911cb443fd572
pusht,1,625,4,50.0,56.00000000000001,-6.000000000000007,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition1_train625/eval4/results.json,9f5fda4f74c2f36bc58ec53270235ebe9dd4ac6fa5a33f942c4aa7376592bd32,experiments/pusht/matrix_k4_long/eval/global/train625/eval4/results.json,51ca0265a7e5b4a1f70aa2759b434fb942d280c73bac19c93936080268719106
pusht,2,0,0,32.0,34.0,-2.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition2_train0/eval0/results.json,8a4588c772f0c80eecbfd0e8badf8d30180fb19031d718e8b3b2120f17e2a0ee,experiments/pusht/matrix_k4_long/eval/global/train0/eval0/results.json,2b1bb1c76ea6f76b589ed445e1a6a495d22e13003d18e518d272f05b24cc4c85
pusht,2,0,1,30.0,30.0,0.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition2_train0/eval1/results.json,85a9012a10cbc7ec3fc12b1a04cd5d7152a8181a296d41527d9af2898100094a,experiments/pusht/matrix_k4_long/eval/global/train0/eval1/results.json,d5c2db8b30696a8aeb8af6d023a9906412a3e51945ee645e54bcbaee4fe54f42
pusht,2,0,2,50.0,46.0,4.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition2_train0/eval2/results.json,b74a15072446dc7e493c9873cfd62ad6fa6d24ab95c0e536f826d249b811022e,experiments/pusht/matrix_k4_long/eval/global/train0/eval2/results.json,4ad29404dd365e6f18e07d50e8c39d40c84ae0cce049ef9b270feca069df71ee
pusht,2,0,3,42.0,42.0,0.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition2_train0/eval3/results.json,14db45634506a176c3ad02d62de96242f0420f9917013ea2125844bdddba9dcf,experiments/pusht/matrix_k4_long/eval/global/train0/eval3/results.json,0daaa535179f379e7516bb945e14f048436d6c274e4814e9abcb43ecf2c66d2a
pusht,2,0,4,52.0,50.0,2.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition2_train0/eval4/results.json,3dedacf7093b811b5466bf51408ec28298bc66f2faa31bb0295f73cac23cd6ec,experiments/pusht/matrix_k4_long/eval/global/train0/eval4/results.json,a3735fe937a454484b5cb121b995277036874b1a3f3938891001395b9f0cc44f
pusht,2,42,0,30.0,36.0,-6.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition2_train42/eval0/results.json,c6d225c110fdc8542f8f6c5af804ab2275b2fec0bcc04f4ade7c82dfe117642a,experiments/pusht/matrix_k4_long/eval/global/train42/eval0/results.json,fb3110ba63fce26d73af27144efc08cba96675a37d29990a76bcdd7283934b69
pusht,2,42,1,38.0,30.0,8.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition2_train42/eval1/results.json,4bbbbe1fbc227e9eaa0ef531bd22b64da147dac980ba63d6fba0494e972690c4,experiments/pusht/matrix_k4_long/eval/global/train42/eval1/results.json,081da2feab900a289c0c702ca28ba2280d0d8accb539e78e19eadd967085b6d9
pusht,2,42,2,46.0,46.0,0.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition2_train42/eval2/results.json,249f1aa4532a033ac0d202cf8d3721d1b055080a4c3592c3d651fef4cbc26450,experiments/pusht/matrix_k4_long/eval/global/train42/eval2/results.json,d1d039d9a89601eff9b53c9d0dec84597193c81810f2055f972eecfb810c9dc5
pusht,2,42,3,34.0,44.0,-10.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition2_train42/eval3/results.json,a43c1f0a150c8d8aff53502544a1a4513a406d8a4148a1bdd51dab7657552e56,experiments/pusht/matrix_k4_long/eval/global/train42/eval3/results.json,32d4e26bc5cd9596034ea817382fcf3bb58738b505457a54af555440387cf35d
pusht,2,42,4,48.0,48.0,0.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition2_train42/eval4/results.json,0239b518f8d7ed4ee7910c9483b0ab91eeaab07fd3372e1be4c9d8e23e382a24,experiments/pusht/matrix_k4_long/eval/global/train42/eval4/results.json,d55929893eba05c48a3a9904e68b343923ac698c547038a3f3aae9f1186e64ff
pusht,2,625,0,28.000000000000004,32.0,-3.9999999999999964,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition2_train625/eval0/results.json,89c391829406cd5d3e5913ed886c34ee847d14b86b6734101b5c68f800bfdbff,experiments/pusht/matrix_k4_long/eval/global/train625/eval0/results.json,1eb1eb72446c28f8be48340d7ff3a091b4038cf4c7f55dbc925b65f2faca0add
pusht,2,625,1,34.0,28.000000000000004,5.9999999999999964,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition2_train625/eval1/results.json,1adb549dfa340efe5e7a1a4badaf13a73770df1d64a55f8219e0e5347cc9b9d9,experiments/pusht/matrix_k4_long/eval/global/train625/eval1/results.json,efe25a149c23928ed0e98c45ae51f66676ef5e323d8e4cd63ac518d242915203
pusht,2,625,2,52.0,42.0,10.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition2_train625/eval2/results.json,79a8d3cc620ece0880e9fdb2dcd85bba641efc1291fc658e20c14f0c13e26fd3,experiments/pusht/matrix_k4_long/eval/global/train625/eval2/results.json,3ce8dc58f4374523f8389f678b16f91a7e115e3943e10796bcd2fc087b7900b0
pusht,2,625,3,34.0,42.0,-8.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition2_train625/eval3/results.json,960b0a0fe9910818f7b4287673a6ed3f580d0ea81195364d8575ade1a6038a50,experiments/pusht/matrix_k4_long/eval/global/train625/eval3/results.json,918442b45783669597591f6fff9ada83a19833a65c4825db5d4911cb443fd572
pusht,2,625,4,56.00000000000001,56.00000000000001,0.0,experiments/pusht/matrix_k4_long/eval/controlled_parc/partition2_train625/eval4/results.json,6a89b64addaf7ef313e2288c03b097a26fdf29b0d44d266e855a167acc82eb1e,experiments/pusht/matrix_k4_long/eval/global/train625/eval4/results.json,51ca0265a7e5b4a1f70aa2759b434fb942d280c73bac19c93936080268719106
reacher,0,0,0,72.0,66.0,6.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition0_train0/eval0/results.json,81de8cdd3b0c99e61a33026521137c4f776d3f9599c45ceda51aa50d45747827,experiments/reacher/matrix_k4_long/eval/global/train0/eval0/results.json,90b02f54a2e3a6a4e368097c36b3c3f2c64d6722617d145d369e8892c35d1299
reacher,0,0,1,72.0,76.0,-4.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition0_train0/eval1/results.json,fa8da5f6e730a87f691a14bb00ec341d54be02611cf512a60464d75c5d08049e,experiments/reacher/matrix_k4_long/eval/global/train0/eval1/results.json,6f2f308baddd79753802d3969a75940a052558bf97c1ada39868f4e07a319871
reacher,0,0,2,82.0,82.0,0.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition0_train0/eval2/results.json,043d55694b6c2517b441fdf78416ddcd276e7ea8a83d358c0c8e67765bff15db,experiments/reacher/matrix_k4_long/eval/global/train0/eval2/results.json,74e11c07be865cead074ca10b2c458f652d4f8933496455886641d6f63097f40
reacher,0,0,3,80.0,82.0,-2.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition0_train0/eval3/results.json,004934134f12a18b3bc386265552ceb41ee4c734299e18eaf749aa5d7bdfeb56,experiments/reacher/matrix_k4_long/eval/global/train0/eval3/results.json,27698a1cb76890709960f6875af79da23af97d0adc55f90cf14574df49866b9b
reacher,0,0,4,80.0,82.0,-2.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition0_train0/eval4/results.json,4b9c56fe521d5380a15d38b8aaff5b83fcbb258de9089e10d030d2a00391e54f,experiments/reacher/matrix_k4_long/eval/global/train0/eval4/results.json,ce427d35f381a40fc9eb4b4cb91aa83f23f54a044201effc6f2ef115b6cf1547
reacher,0,42,0,66.0,70.0,-4.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition0_train42/eval0/results.json,3c12e58d7ab48829d501d6bade9122254f9aa2126ce6459fa0bb84e3b72dced6,experiments/reacher/matrix_k4_long/eval/global/train42/eval0/results.json,a3826cf545eb1f597bac7674306ed0d2edc196a23de51743ffc6e8fb9e437179
reacher,0,42,1,74.0,84.0,-10.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition0_train42/eval1/results.json,1647a0e67b2e05c77ee497c0e8e3e2ba7f7c19797fd667794a5e340f15e2d1a0,experiments/reacher/matrix_k4_long/eval/global/train42/eval1/results.json,51b0d5ec63b2686a6ad735e2ac4310a7813357e739f4f0dd256f0a08a30398ea
reacher,0,42,2,80.0,80.0,0.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition0_train42/eval2/results.json,ddc386d5ca897eca6c1a1cc7c7181673948b35fb93606aee7d038509d1c7e365,experiments/reacher/matrix_k4_long/eval/global/train42/eval2/results.json,1e8ea0c8c97308b9b7952da18341748b0647eaf72b4c939a6085592873dc5c4a
reacher,0,42,3,82.0,82.0,0.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition0_train42/eval3/results.json,1260dd14b9cb53179ddf68b627a0d171fa0bfab7a5fe66a46fc8a77f6dde65a4,experiments/reacher/matrix_k4_long/eval/global/train42/eval3/results.json,2f24d94460a04f02dd38362a743b71b5ca80b7176223279107ed661119bd2ccf
reacher,0,42,4,80.0,82.0,-2.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition0_train42/eval4/results.json,026a91d9c336842d708e5c030533f0341d88fc0f7476a53a5d11c91ce64cd57e,experiments/reacher/matrix_k4_long/eval/global/train42/eval4/results.json,83c7674e2b99de331b0cdee7b89f8c9d903f8317fb35e7be831cf10201ed47e9
