preprocess,seed_a,seed_b,ari,nmi,label_agreement,centroid_cosine
raw_l2,3,19,0.28875227262830483,0.262448762310244,0.6745042172177684,0.8117202123006185
raw_l2,4,5,0.12110416966088777,0.11073907160623736,0.5537498777100283,0.7336340347925822
raw_l2,4,6,0.1339330388974242,0.11999571660337184,0.5507973306160227,0.6995681921641032
raw_l2,4,7,0.030816988956996368,0.03803738562044805,0.40755592636439886,0.5550047357877096
raw_l2,4,8,0.07573238827400376,0.06151254904377426,0.4934644941372264,0.6492251555124918
raw_l2,4,9,0.08684647310986406,0.08478774740767557,0.5037698288380089,0.6926792860031128
raw_l2,4,10,0.14208493973154698,0.14276374477812212,0.5345319399421582,0.7026345729827881
raw_l2,4,11,0.14571249455342694,0.13989464866178836,0.5303042794345092,0.6708019773165385
raw_l2,4,12,0.05126891193725311,0.054692875048375056,0.43938649457032525,0.6009767452875773
raw_l2,4,13,0.14055392554544882,0.14570525420391528,0.46020601875515954,0.6073850194613138
raw_l2,4,14,0.09274411332713171,0.08317503593179243,0.528106907267377,0.6770696640014648
raw_l2,4,15,0.21985028281527502,0.20190214807476553,0.6298070951267584,0.7845991055170695
raw_l2,4,16,0.1138270920056288,0.10385141127386333,0.5394510197059984,0.7056632041931152
raw_l2,4,17,0.1952223163664813,0.17163305935897588,0.61724722800237,0.7791678309440613
raw_l2,4,18,0.10099523428809022,0.08983477095544896,0.47225584051409053,0.5979838768641154
raw_l2,4,19,0.18659218756003604,0.17796559934336498,0.5737603644186198,0.7271034518877665
raw_l2,5,6,0.13274046565645675,0.14087954990288953,0.5008150832726006,0.6437831620375315
raw_l2,5,7,0.047420674991145974,0.05566263181580277,0.45394147449278516,0.6129517753918966
raw_l2,5,8,0.18664187456602363,0.16470756374044992,0.597929259785671,0.750119149684906
raw_l2,5,9,0.5927753598440941,0.5354122209428777,0.8432566836278735,0.9413352012634277
raw_l2,5,10,0.33562955624973123,0.292696651830246,0.7186759046435014,0.8571234146753947
raw_l2,5,11,0.11596500816847749,0.1185592455932561,0.4861578744299089,0.6510625878969828
raw_l2,5,12,0.13130769273316698,0.1289597074774534,0.5597198268044229,0.7251780033111572
raw_l2,5,13,0.16303677569792122,0.17367769712729456,0.5023891887970294,0.6661731600761414
raw_l2,5,14,0.05543005182661855,0.05213373398559945,0.4408682642958351,0.5757120152314504
raw_l2,5,15,0.38416568258188344,0.3425067954181213,0.7439253487050453,0.8732374310493469
raw_l2,5,16,0.516708070650682,0.4571255557115843,0.8094540865736054,0.9226359526316324
raw_l2,5,17,0.35013622001158057,0.32228937463027757,0.7192617972723565,0.8538965980211893
raw_l2,5,18,0.08416999763265208,0.07655389308693503,0.49275438787411113,0.6558521290620168
raw_l2,5,19,0.2007850202515255,0.20015361150668465,0.5648576544728451,0.7224916418393453
raw_l2,6,7,0.13351051611181422,0.12718065683164487,0.5203364100940616,0.6785949468612671
raw_l2,6,8,0.15572673175075985,0.13507350147513586,0.5460178537862624,0.6833628416061401
raw_l2,6,9,0.11405947795459158,0.11077007941267483,0.48306022822331635,0.6224442223707835
raw_l2,6,10,0.16720242958066042,0.15227506094742288,0.5235208959210661,0.6483522156874338
raw_l2,6,11,0.22836979313750472,0.20165233790638826,0.643156213484764,0.774504025777181
raw_l2,6,12,0.231262984559191,0.21741223731106615,0.560471704024192,0.6849932074546814
raw_l2,6,13,0.27095295616447723,0.23651265451426556,0.6471090650670589,0.783193031946818
raw_l2,6,14,0.16484482911161366,0.15652494352860366,0.5808075645004028,0.723262627919515
raw_l2,6,15,0.1346211961467286,0.11937606673502899,0.5317156980751284,0.6564908723036448
raw_l2,6,16,0.14201724985017164,0.12955211968577737,0.5190832813944465,0.66166619459788
raw_l2,6,17,0.11120071357643789,0.10955684878618846,0.46921315609256886,0.6149540642897288
raw_l2,6,18,0.2739967695520196,0.24567717545420875,0.6217354073712548,0.709909568230311
raw_l2,6,19,0.2016096749277638,0.18924919586978953,0.6100615242222083,0.7491794427235922
raw_l2,7,8,0.0765025464990854,0.08076904154224421,0.48904776508893366,0.6665592590967814
raw_l2,7,9,0.04903459800490777,0.05386035190204624,0.45988833963745007,0.6082239349683126
raw_l2,7,10,0.03739763571889888,0.04283452872232089,0.40030756614925644,0.5552270213762919
raw_l2,7,11,0.1663692932889329,0.16574650629444496,0.5138805988196407,0.6558007200558981
raw_l2,7,12,0.03366395430124736,0.023833241040244167,0.4176765894673434,0.5317875742912292
raw_l2,7,13,0.058687768108360114,0.06521863098892174,0.4573447082243716,0.645202656586965
raw_l2,7,14,0.15627718117456244,0.13569328439817271,0.5219281033897132,0.6281513770421346
