task,num_clusters,partition_seed,region_left,region_right,left_transition_count,right_transition_count,pairwise_response_contrast,pairwise_mean_action_contrast,pairwise_action_slope_contrast,jacobian_cosine_distance,jacobian_log_scale_distance,jacobian_subspace_chordal_distance,jacobian_bures_distance
reacher,4,1,0,1,509935,472734,0.021976920499761642,0.00013942715415903435,0.02183749334560261,1.5191800145355832,0.09174064760793614,0.8919639955438335,0.48298319433291664
reacher,4,1,0,2,509935,488246,0.01834382108596716,0.0001280626679267462,0.018215758418040413,1.302494048101368,0.0654153613419651,0.9582432051065181,0.698081339351143
reacher,4,1,0,3,509935,509237,0.011041294351920763,9.349387579977242e-05,0.01094780047612099,0.8495028255050893,0.01483582330740668,0.9031493519819684,0.6758346168858432
reacher,4,1,1,2,472734,488246,0.013346102179364222,9.832596067476732e-05,0.013247776218689455,0.8653029899778478,0.026325286265970974,0.916077951970897,0.7111489983216815
reacher,4,1,1,3,472734,509237,0.01883332846342981,0.00013399470068543244,0.018699333762744377,1.3182845723786873,0.10657647091534292,0.9517106067863117,0.6831584692614734
reacher,4,1,2,3,488246,509237,0.021018310829264815,0.00017605470571816067,0.020842256123546656,1.5118366755499142,0.08025118464937182,0.8988198936176308,0.48965239750444906
reacher,4,2,0,1,503695,506439,0.010667087826548268,9.011615155109177e-05,0.010576971674997175,0.8142688477560422,6.991017498853717e-05,0.9010341064247467,0.6489472721940931
reacher,4,2,0,2,503695,499643,0.017952988636938366,0.00013152184898537156,0.017821466787952996,1.313793130613291,0.04271700786586893,0.9535695392400463,0.6862960261740501
reacher,4,2,0,3,503695,470375,0.02232015979003684,0.00014082002285313038,0.02217933976718371,1.530429947628615,0.1058793464794829,0.8881198199588514,0.47246227116061074
reacher,4,2,1,2,506439,499643,0.02061875987231218,0.0001679578147514664,0.020450802057560714,1.5076590761677908,0.0426470976908805,0.9024471380391512,0.49260858139305824
reacher,4,2,1,3,506439,470375,0.019527899034817307,0.000131762018773509,0.0193961370160438,1.3375914647497402,0.10580943630449444,0.9445355750021912,0.6642780720922705
reacher,4,2,2,3,499643,470375,0.013086675153677308,0.00010209960111452006,0.012984575552562787,0.8596528704174904,0.063162338613614,0.9144198831803635,0.7032087583794989
cube,2,0,0,1,992583,987569,0.13786138495711808,0.000789638231991512,0.13707174672512656,0.6797763511263717,0.2107821308261261,0.6429816281856554,0.44154661897349856
cube,2,1,0,1,984652,995500,0.1377031244174439,0.0007866929940173608,0.13691643142342652,0.6796641467326532,0.20636034349947951,0.6438747784597834,0.44599390481616363
cube,2,2,0,1,973254,1006898,0.13962002297417433,0.0008241697414029601,0.13879585323277138,0.6812116428383082,0.2248280325852025,0.6444142426373354,0.4488586705938882
cube,3,0,0,1,620424,780541,0.12580782562880918,0.001844867322010712,0.12396295830679846,0.5376325056748785,0.26664625733042685,0.7188850829074698,0.3510527150194523
