task,partition_seed,train_seed,eval_seed,regional_percent,global_percent,delta_pp,regional_source,regional_sha256,global_source,global_sha256
pusht,2,42,1,34.0,30.0,4.0,experiments/pusht/matrix_k4_long/eval/kmeanspp/partition2_train42/eval1/results.json,f800cfe1b7cbdfbf0b308131058cf575f709c75696dedd87939fa70e73600286,experiments/pusht/matrix_k4_long/eval/global/train42/eval1/results.json,081da2feab900a289c0c702ca28ba2280d0d8accb539e78e19eadd967085b6d9
pusht,2,42,2,48.0,46.0,2.0,experiments/pusht/matrix_k4_long/eval/kmeanspp/partition2_train42/eval2/results.json,5b33a122d97d61578e984fa010c1c07ff280aa10f3809fefe55a0e2a6155a324,experiments/pusht/matrix_k4_long/eval/global/train42/eval2/results.json,d1d039d9a89601eff9b53c9d0dec84597193c81810f2055f972eecfb810c9dc5
pusht,2,42,3,46.0,44.0,2.0,experiments/pusht/matrix_k4_long/eval/kmeanspp/partition2_train42/eval3/results.json,b5f9857a52c1cf23565c299ff7e3c0afcb1776fe391a56c8899fd61107a43d23,experiments/pusht/matrix_k4_long/eval/global/train42/eval3/results.json,32d4e26bc5cd9596034ea817382fcf3bb58738b505457a54af555440387cf35d
pusht,2,42,4,44.0,48.0,-4.0,experiments/pusht/matrix_k4_long/eval/kmeanspp/partition2_train42/eval4/results.json,fa58b552c384c0850475c892b61c4c10cf8baf653d9cb2976af798309a92a1b6,experiments/pusht/matrix_k4_long/eval/global/train42/eval4/results.json,d55929893eba05c48a3a9904e68b343923ac698c547038a3f3aae9f1186e64ff
pusht,2,625,0,30.0,32.0,-2.0,experiments/pusht/matrix_k4_long/eval/kmeanspp/partition2_train625/eval0/results.json,b402d9c36999af1fe4db4d29bec1bca0acc4781c65b32e0edda529197c8c4188,experiments/pusht/matrix_k4_long/eval/global/train625/eval0/results.json,1eb1eb72446c28f8be48340d7ff3a091b4038cf4c7f55dbc925b65f2faca0add
pusht,2,625,1,24.0,28.000000000000004,-4.0000000000000036,experiments/pusht/matrix_k4_long/eval/kmeanspp/partition2_train625/eval1/results.json,26dcc4d4e0371e6854d4201516c1170f8693d14ee98479242ee99730712bc1fb,experiments/pusht/matrix_k4_long/eval/global/train625/eval1/results.json,efe25a149c23928ed0e98c45ae51f66676ef5e323d8e4cd63ac518d242915203
pusht,2,625,2,46.0,42.0,4.0,experiments/pusht/matrix_k4_long/eval/kmeanspp/partition2_train625/eval2/results.json,fea73a02e8c1306ec01f8da07dcef4cd82bc87317a9c5ae46bb35b51e92f1b2f,experiments/pusht/matrix_k4_long/eval/global/train625/eval2/results.json,3ce8dc58f4374523f8389f678b16f91a7e115e3943e10796bcd2fc087b7900b0
pusht,2,625,3,44.0,42.0,2.0,experiments/pusht/matrix_k4_long/eval/kmeanspp/partition2_train625/eval3/results.json,f40022192ea8c7ecda17414172bad0be338cb95c05b9ae357f969e1a378feb1d,experiments/pusht/matrix_k4_long/eval/global/train625/eval3/results.json,918442b45783669597591f6fff9ada83a19833a65c4825db5d4911cb443fd572
pusht,2,625,4,48.0,56.00000000000001,-8.000000000000007,experiments/pusht/matrix_k4_long/eval/kmeanspp/partition2_train625/eval4/results.json,6b88c41aef3dceb64ee947cf73bc26bdcbf005856f8a8034cdd3827330fe69f2,experiments/pusht/matrix_k4_long/eval/global/train625/eval4/results.json,51ca0265a7e5b4a1f70aa2759b434fb942d280c73bac19c93936080268719106
reacher,0,0,0,74.0,66.0,8.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition0_train0/eval0/results.json,42049cbaf71666e8b3219d351eb8e8a885c41f539dc2a716794f42c0cac23e28,experiments/reacher/matrix_k4_long/eval/global/train0/eval0/results.json,90b02f54a2e3a6a4e368097c36b3c3f2c64d6722617d145d369e8892c35d1299
reacher,0,0,1,82.0,76.0,6.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition0_train0/eval1/results.json,81299e27c2a8110528a9d331c8cf9907abcba094322e48075ab5fd1b7de5f780,experiments/reacher/matrix_k4_long/eval/global/train0/eval1/results.json,6f2f308baddd79753802d3969a75940a052558bf97c1ada39868f4e07a319871
reacher,0,0,2,78.0,82.0,-4.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition0_train0/eval2/results.json,e9c53b2b3c2793708af367e3e6d0099bb95e7b97597500254d36a1329de88e6c,experiments/reacher/matrix_k4_long/eval/global/train0/eval2/results.json,74e11c07be865cead074ca10b2c458f652d4f8933496455886641d6f63097f40
reacher,0,0,3,80.0,82.0,-2.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition0_train0/eval3/results.json,4554c8aa2f5c17ccf1ebd19a576566bec4216c4cacc2886228dac93c84f83cac,experiments/reacher/matrix_k4_long/eval/global/train0/eval3/results.json,27698a1cb76890709960f6875af79da23af97d0adc55f90cf14574df49866b9b
reacher,0,0,4,80.0,82.0,-2.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition0_train0/eval4/results.json,0750de92b814125d1e4852a2878fbdf866a2b04c38ecce90d3e75e2967647865,experiments/reacher/matrix_k4_long/eval/global/train0/eval4/results.json,ce427d35f381a40fc9eb4b4cb91aa83f23f54a044201effc6f2ef115b6cf1547
reacher,0,42,0,72.0,70.0,2.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition0_train42/eval0/results.json,eb26c7fe7597c22c1bf91ff66341e44f03b35201fddca22f699edd87bff016cd,experiments/reacher/matrix_k4_long/eval/global/train42/eval0/results.json,a3826cf545eb1f597bac7674306ed0d2edc196a23de51743ffc6e8fb9e437179
reacher,0,42,1,78.0,84.0,-6.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition0_train42/eval1/results.json,aa42121aa217495ed6c9adc0d61c17923d60e24e40ced2b30c0f02fa9d801903,experiments/reacher/matrix_k4_long/eval/global/train42/eval1/results.json,51b0d5ec63b2686a6ad735e2ac4310a7813357e739f4f0dd256f0a08a30398ea
reacher,0,42,2,82.0,80.0,2.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition0_train42/eval2/results.json,fee1851072ab3f284989dab6ac09403f7171c5193b781f3e4e0df189ba8b6460,experiments/reacher/matrix_k4_long/eval/global/train42/eval2/results.json,1e8ea0c8c97308b9b7952da18341748b0647eaf72b4c939a6085592873dc5c4a
reacher,0,42,3,74.0,82.0,-8.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition0_train42/eval3/results.json,f445747051f31611b3e04c047cd0e79c79d05209d98ba85cc83b8f88e128186c,experiments/reacher/matrix_k4_long/eval/global/train42/eval3/results.json,2f24d94460a04f02dd38362a743b71b5ca80b7176223279107ed661119bd2ccf
reacher,0,42,4,70.0,82.0,-12.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition0_train42/eval4/results.json,3c780b74d25151be7ca3b8c9534c7da9f68f9c1668168ae86f413413664e175c,experiments/reacher/matrix_k4_long/eval/global/train42/eval4/results.json,83c7674e2b99de331b0cdee7b89f8c9d903f8317fb35e7be831cf10201ed47e9
reacher,0,625,0,70.0,72.0,-2.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition0_train625/eval0/results.json,00b52c58ae4adc0a79bcc9a86b2d3b55c98bd689e1d4c6a5ac896c4af555079f,experiments/reacher/matrix_k4_long/eval/global/train625/eval0/results.json,f2d7da8888a0a23830722de58cb8e28d8f16c304c1e478cc63d3d39276f2ae0c
reacher,0,625,1,80.0,76.0,4.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition0_train625/eval1/results.json,e4944f295159f7845869497a31058d274c713d471f19aeadeca4edf9326e60fd,experiments/reacher/matrix_k4_long/eval/global/train625/eval1/results.json,5a96154ca21e5314ddf8da9d82ea69273a56d3d23c51ac326dff0d188e23ca62
reacher,0,625,2,68.0,86.0,-18.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition0_train625/eval2/results.json,3015bd5702eca52925e3e9c0ef155398b612f17cb9f839b34a8e66848be44e53,experiments/reacher/matrix_k4_long/eval/global/train625/eval2/results.json,6063269a05c418282d8ed4f49bbfe68b68c2affc793e70f8dbcf47c9ab4da506
reacher,0,625,3,74.0,84.0,-10.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition0_train625/eval3/results.json,b5ae979a0b317074c43e8780e6a755b91ec06159b73d10500dd0536151c387d3,experiments/reacher/matrix_k4_long/eval/global/train625/eval3/results.json,d35d903244da4ae7ff582c8f19a82e8225dec4e5241993e4f1c1e8847470b2b7
reacher,0,625,4,80.0,76.0,4.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition0_train625/eval4/results.json,3f5b42738be172e6120a8aa3990ee0ff6bff779b3392952b48b57f0bc36ca674,experiments/reacher/matrix_k4_long/eval/global/train625/eval4/results.json,4b9a568e2756cea8979f66967afb2453708d31526d0c80e4e6a854f0bbf28cb9
reacher,1,0,0,76.0,66.0,10.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition1_train0/eval0/results.json,c782bf3271f6b13c073fe6efe2217f58d02a49a44f7de3a41c895ee5271a3e23,experiments/reacher/matrix_k4_long/eval/global/train0/eval0/results.json,90b02f54a2e3a6a4e368097c36b3c3f2c64d6722617d145d369e8892c35d1299
reacher,1,0,1,64.0,76.0,-12.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition1_train0/eval1/results.json,8a13bc1628b50933160512f9c7b6a502a1484157e16132239621c3afaef7c325,experiments/reacher/matrix_k4_long/eval/global/train0/eval1/results.json,6f2f308baddd79753802d3969a75940a052558bf97c1ada39868f4e07a319871
reacher,1,0,2,78.0,82.0,-4.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition1_train0/eval2/results.json,c1a5ddbeb5ee7c01bf8c8c1f1942054a41ec5a4bd045755f861423f80bc1f48f,experiments/reacher/matrix_k4_long/eval/global/train0/eval2/results.json,74e11c07be865cead074ca10b2c458f652d4f8933496455886641d6f63097f40
reacher,1,0,3,82.0,82.0,0.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition1_train0/eval3/results.json,525d72a203fd7f0a5c82790f6489ab9727e61a87abec8d7ff3e7d4d16eec7bc6,experiments/reacher/matrix_k4_long/eval/global/train0/eval3/results.json,27698a1cb76890709960f6875af79da23af97d0adc55f90cf14574df49866b9b
reacher,1,0,4,80.0,82.0,-2.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition1_train0/eval4/results.json,d8e9b8b4a0bad895946a465979009c63ca9501daf65d935aee02793bd6ddda77,experiments/reacher/matrix_k4_long/eval/global/train0/eval4/results.json,ce427d35f381a40fc9eb4b4cb91aa83f23f54a044201effc6f2ef115b6cf1547
reacher,1,42,0,78.0,70.0,8.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition1_train42/eval0/results.json,0b2d16c6b0d64b7a95d4ddaed7c006ab82ad8b404249650402e03c3cad56ff66,experiments/reacher/matrix_k4_long/eval/global/train42/eval0/results.json,a3826cf545eb1f597bac7674306ed0d2edc196a23de51743ffc6e8fb9e437179
reacher,1,42,1,62.0,84.0,-22.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition1_train42/eval1/results.json,60988c8a2cb87b20e82f29bfd9e3cfd8af021f5334deef272b9a6ccaf83e34d1,experiments/reacher/matrix_k4_long/eval/global/train42/eval1/results.json,51b0d5ec63b2686a6ad735e2ac4310a7813357e739f4f0dd256f0a08a30398ea
reacher,1,42,2,78.0,80.0,-2.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition1_train42/eval2/results.json,5791d7ae04e49aeba063d01a40f89dcf0cd081a2f2bc009d40a247d9a4a592bf,experiments/reacher/matrix_k4_long/eval/global/train42/eval2/results.json,1e8ea0c8c97308b9b7952da18341748b0647eaf72b4c939a6085592873dc5c4a
reacher,1,42,3,72.0,82.0,-10.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition1_train42/eval3/results.json,c78f7a2d77dc05d8acfab4512725f86baef1956d4a8ad3f498f6d7938511236e,experiments/reacher/matrix_k4_long/eval/global/train42/eval3/results.json,2f24d94460a04f02dd38362a743b71b5ca80b7176223279107ed661119bd2ccf
reacher,1,42,4,74.0,82.0,-8.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition1_train42/eval4/results.json,b31e539ea0939041e31eefc5f6f009ebc01450d40662f8ef6e27b182932d79f0,experiments/reacher/matrix_k4_long/eval/global/train42/eval4/results.json,83c7674e2b99de331b0cdee7b89f8c9d903f8317fb35e7be831cf10201ed47e9
reacher,1,625,0,78.0,72.0,6.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition1_train625/eval0/results.json,43790ec14257f5bfcb0c654d8963e7aeb20a7429b93dad2450a9b02c5113198b,experiments/reacher/matrix_k4_long/eval/global/train625/eval0/results.json,f2d7da8888a0a23830722de58cb8e28d8f16c304c1e478cc63d3d39276f2ae0c
reacher,1,625,1,78.0,76.0,2.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition1_train625/eval1/results.json,e812a3b1ef2416ac026db1a9681867178fb9ab107eea08729497719ff6802da5,experiments/reacher/matrix_k4_long/eval/global/train625/eval1/results.json,5a96154ca21e5314ddf8da9d82ea69273a56d3d23c51ac326dff0d188e23ca62
reacher,1,625,2,74.0,86.0,-12.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition1_train625/eval2/results.json,29e43021ba4a5dc5c11166c59215e449dad69e878645faad199a40324969d818,experiments/reacher/matrix_k4_long/eval/global/train625/eval2/results.json,6063269a05c418282d8ed4f49bbfe68b68c2affc793e70f8dbcf47c9ab4da506
reacher,1,625,3,84.0,84.0,0.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition1_train625/eval3/results.json,683503680a1dd4f5c62737ebc079cd025dba34f648b1f039092035de62991e2c,experiments/reacher/matrix_k4_long/eval/global/train625/eval3/results.json,d35d903244da4ae7ff582c8f19a82e8225dec4e5241993e4f1c1e8847470b2b7
reacher,1,625,4,86.0,76.0,10.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition1_train625/eval4/results.json,2783c75c5f5c89a26ea4f840a9aff29d353a8d0bf354a7e6c0e56c25e4cfae9a,experiments/reacher/matrix_k4_long/eval/global/train625/eval4/results.json,4b9a568e2756cea8979f66967afb2453708d31526d0c80e4e6a854f0bbf28cb9
reacher,2,0,0,70.0,66.0,4.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition2_train0/eval0/results.json,f57e1f7d683b2ed1f2460eb68e715433046ad29a74149c484d0664fad56f57e0,experiments/reacher/matrix_k4_long/eval/global/train0/eval0/results.json,90b02f54a2e3a6a4e368097c36b3c3f2c64d6722617d145d369e8892c35d1299
reacher,2,0,1,86.0,76.0,10.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition2_train0/eval1/results.json,f748f9d0d4ebe25cd1bf6808739592d17af9967b1ee44527d6c491822cdfa1fc,experiments/reacher/matrix_k4_long/eval/global/train0/eval1/results.json,6f2f308baddd79753802d3969a75940a052558bf97c1ada39868f4e07a319871
reacher,2,0,2,78.0,82.0,-4.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition2_train0/eval2/results.json,769af7a6c84027cef218b279365d193e7ec0afd2bbbd468547ad6f1010b86c89,experiments/reacher/matrix_k4_long/eval/global/train0/eval2/results.json,74e11c07be865cead074ca10b2c458f652d4f8933496455886641d6f63097f40
reacher,2,0,3,80.0,82.0,-2.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition2_train0/eval3/results.json,ab716c0988acec3e450f75fb7e0ce659af07eef58ea43003180eec4139929263,experiments/reacher/matrix_k4_long/eval/global/train0/eval3/results.json,27698a1cb76890709960f6875af79da23af97d0adc55f90cf14574df49866b9b
reacher,2,0,4,76.0,82.0,-6.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition2_train0/eval4/results.json,005bd9b2cccbf6c31e478228b9a172f5307731bc4d452531573faa24984df312,experiments/reacher/matrix_k4_long/eval/global/train0/eval4/results.json,ce427d35f381a40fc9eb4b4cb91aa83f23f54a044201effc6f2ef115b6cf1547
reacher,2,42,0,70.0,70.0,0.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition2_train42/eval0/results.json,3c23f6761778ee9933e7a143c92a2638cb4da458322be17da6f8320dfee49718,experiments/reacher/matrix_k4_long/eval/global/train42/eval0/results.json,a3826cf545eb1f597bac7674306ed0d2edc196a23de51743ffc6e8fb9e437179
reacher,2,42,1,78.0,84.0,-6.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition2_train42/eval1/results.json,e3ec1cde8a12be994bc17633e3a96c01250dc02af84f1129823c81d4dd4cff1a,experiments/reacher/matrix_k4_long/eval/global/train42/eval1/results.json,51b0d5ec63b2686a6ad735e2ac4310a7813357e739f4f0dd256f0a08a30398ea
reacher,2,42,2,84.0,80.0,4.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition2_train42/eval2/results.json,11ed808392e866f6d325796cdc387e9a607eb3db5ad56642df65ff525bd822d1,experiments/reacher/matrix_k4_long/eval/global/train42/eval2/results.json,1e8ea0c8c97308b9b7952da18341748b0647eaf72b4c939a6085592873dc5c4a
reacher,2,42,3,74.0,82.0,-8.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition2_train42/eval3/results.json,826dae3e3d746e9b87f1132fa5c2e124c6ed1dd53d3881d2309ac8cb5b115c7d,experiments/reacher/matrix_k4_long/eval/global/train42/eval3/results.json,2f24d94460a04f02dd38362a743b71b5ca80b7176223279107ed661119bd2ccf
reacher,2,42,4,80.0,82.0,-2.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition2_train42/eval4/results.json,f6cb40814e2e58bb3acf3ed44b0c18cc031339164a200d741e661cd095ad241c,experiments/reacher/matrix_k4_long/eval/global/train42/eval4/results.json,83c7674e2b99de331b0cdee7b89f8c9d903f8317fb35e7be831cf10201ed47e9
reacher,2,625,0,82.0,72.0,10.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition2_train625/eval0/results.json,b50de0d25b0a652ebabcdb07311a08fce0011d2a13a088cd05bf9ceb38b7b4fb,experiments/reacher/matrix_k4_long/eval/global/train625/eval0/results.json,f2d7da8888a0a23830722de58cb8e28d8f16c304c1e478cc63d3d39276f2ae0c
reacher,2,625,1,86.0,76.0,10.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition2_train625/eval1/results.json,49dc91552547f98ec3be615efa25f16766febee987a2228f9f8bf80bd6f0ba7a,experiments/reacher/matrix_k4_long/eval/global/train625/eval1/results.json,5a96154ca21e5314ddf8da9d82ea69273a56d3d23c51ac326dff0d188e23ca62
reacher,2,625,2,78.0,86.0,-8.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition2_train625/eval2/results.json,8a46952ed6c30c19514097ba8671debb323a16740905cc2e4254567e34ca5db7,experiments/reacher/matrix_k4_long/eval/global/train625/eval2/results.json,6063269a05c418282d8ed4f49bbfe68b68c2affc793e70f8dbcf47c9ab4da506
reacher,2,625,3,74.0,84.0,-10.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition2_train625/eval3/results.json,c8599ec8704228b3c3e7f7b2f3aa4c88ab4be4d0d3320a96e0ab498928692852,experiments/reacher/matrix_k4_long/eval/global/train625/eval3/results.json,d35d903244da4ae7ff582c8f19a82e8225dec4e5241993e4f1c1e8847470b2b7
reacher,2,625,4,84.0,76.0,8.0,experiments/reacher/matrix_k4_long/eval/kmeanspp/partition2_train625/eval4/results.json,3cd4371b743873f5978ee3e080f918402d00f3884a5667d452d37e263ea3afac,experiments/reacher/matrix_k4_long/eval/global/train625/eval4/results.json,4b9a568e2756cea8979f66967afb2453708d31526d0c80e4e6a854f0bbf28cb9
cube,0,0,0,60.0,54.0,6.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition0_train0/eval0/results.json,26a3fc248804518f95b51c83df8fa2ca1e2d79225631879b382f8a1b1983b902,experiments/cube/matrix_k4_long/eval/global/train0/eval0/results.json,48d18490c0f1792274fb1eb89805f9eb48eb9f5e384b15728389259146ec2088
cube,0,0,1,42.0,48.0,-6.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition0_train0/eval1/results.json,929f7e8eb35f6dd5d57e86769f97892f79a70ec9bead7eef14e298763e011798,experiments/cube/matrix_k4_long/eval/global/train0/eval1/results.json,de99735f777d4c4b1ff443c89d287dd9e470fad9759c98e7e9c441dde418e3b6
cube,0,0,2,40.0,38.0,2.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition0_train0/eval2/results.json,b1d6dc060471521c044d35ab3a0d0fcaf838b48108a0802ca089fa79faba9888,experiments/cube/matrix_k4_long/eval/global/train0/eval2/results.json,b275e3cc7b0b7b48021bbe4eb7c69d952684e8d128a172f2d7a585253be9d334
cube,0,0,3,50.0,44.0,6.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition0_train0/eval3/results.json,9ea50df38fac95ecbbb424062d4cdc352bf80ec60d2ce2e1c333b982491d602d,experiments/cube/matrix_k4_long/eval/global/train0/eval3/results.json,e36ec568a970af1ebab1af1cadf378bdf42a022e87e3d74afcb467458c641ba0
cube,0,0,4,57.99999999999999,54.0,3.999999999999993,experiments/cube/matrix_k4_long/eval/kmeanspp/partition0_train0/eval4/results.json,8056d819e8384f037b9d00f315933f2590b97f700007a5500da9d06bcfb387dc,experiments/cube/matrix_k4_long/eval/global/train0/eval4/results.json,0c00125310ea864864ae431cc6adf3a6e945c8f89812d2106c28cd51ccdb68f5
cube,0,42,0,60.0,54.0,6.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition0_train42/eval0/results.json,5d2319b29ae970421abfd01573be80616d6f6cfb3b612e58768a1c6ca2a84275,experiments/cube/matrix_k4_long/eval/global/train42/eval0/results.json,6b59dd502ede9a344836aaf2ec60e339c60c5f255ad5aabb898633385f4506ed
cube,0,42,1,46.0,52.0,-6.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition0_train42/eval1/results.json,d5772ebe78427d91ce8686615b493ad5b4f9bde2b0866eb22e5095e0e2963611,experiments/cube/matrix_k4_long/eval/global/train42/eval1/results.json,8914321a6b7a30d392a9a13f52b8e744bb6d3d6a677111dacea90ea0e6cd8473
cube,0,42,2,44.0,34.0,10.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition0_train42/eval2/results.json,a75e403cc79ac9b5994af500fdb8e8dd3ef88ac9f62c09cdf39a3c297ddee508,experiments/cube/matrix_k4_long/eval/global/train42/eval2/results.json,9c2ff17ea768c54ec701aa50da448d04d810feb4543f357818f12489153951ee
cube,0,42,3,48.0,48.0,0.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition0_train42/eval3/results.json,0a626b6264112b7d0977f1071f952c62dd378f731d48ec20834fcac45c95d026,experiments/cube/matrix_k4_long/eval/global/train42/eval3/results.json,1b799f36300d68b9f57dbeffb899a793139be8d7024064396a99662cf71783bb
cube,0,42,4,56.00000000000001,57.99999999999999,-1.9999999999999858,experiments/cube/matrix_k4_long/eval/kmeanspp/partition0_train42/eval4/results.json,f29ebbed25d09349b65c3f16aa41a9eecffc6e0c599df0edfd448784c60ffaf8,experiments/cube/matrix_k4_long/eval/global/train42/eval4/results.json,5eb9f060839793514ed5382bcfc5c681901b597a34fb52f2199c24dcebf064cb
cube,0,625,0,57.99999999999999,57.99999999999999,0.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition0_train625/eval0/results.json,7d00c1d19da589c953e05dcac6da5796088e9e793bbe9a72996fffa6a50d7485,experiments/cube/matrix_k4_long/eval/global/train625/eval0/results.json,80a0f93ce3681e0f087066384222d45f06622b086638c5333260f0f3ea369cf3
cube,0,625,1,38.0,40.0,-2.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition0_train625/eval1/results.json,56320ad9f14488adc214b065a8ebca0b5b4adc80f2d550e16bb89aa1f74bd94a,experiments/cube/matrix_k4_long/eval/global/train625/eval1/results.json,72c744e010b710d222a62b697d036c71eb486d0fa37e40d5506b652da7aaac80
cube,0,625,2,42.0,32.0,10.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition0_train625/eval2/results.json,77f4a1386847078efb1c27d031bffece9a4b4d70928d8caa1f16e5494c87a1be,experiments/cube/matrix_k4_long/eval/global/train625/eval2/results.json,68623d9b4355adb27dae2c75f3150ded3013623f33855e60065bfd9bd3021223
cube,0,625,3,46.0,48.0,-2.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition0_train625/eval3/results.json,e6eabc12851d703fcdde467086861d2248019a35e144570a769549ec097b78ab,experiments/cube/matrix_k4_long/eval/global/train625/eval3/results.json,51def2e4c22f1b198ac13bf8db90410694a817141d81d7e6aea0a836d9c4f388
cube,0,625,4,56.00000000000001,60.0,-3.999999999999993,experiments/cube/matrix_k4_long/eval/kmeanspp/partition0_train625/eval4/results.json,24c769a3e86465dc6d72f2abf2dfde63d1e836f4db12a05af7c0dca697cfb498,experiments/cube/matrix_k4_long/eval/global/train625/eval4/results.json,8d35663d6a73f43b2bc7b78413c9d0d9319a3ffed5d78961d590d9b93bcd7bf4
cube,1,0,0,54.0,54.0,0.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition1_train0/eval0/results.json,9f0ae0112b5693d81b803b2c53b9fe4365afc8495142b607fe86a92f2ff73558,experiments/cube/matrix_k4_long/eval/global/train0/eval0/results.json,48d18490c0f1792274fb1eb89805f9eb48eb9f5e384b15728389259146ec2088
cube,1,0,1,52.0,48.0,4.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition1_train0/eval1/results.json,8c2e92b11b45579777e2fc7c267e38197b8b1ec07e238f301a14ea9acf9d6edb,experiments/cube/matrix_k4_long/eval/global/train0/eval1/results.json,de99735f777d4c4b1ff443c89d287dd9e470fad9759c98e7e9c441dde418e3b6
cube,1,0,2,38.0,38.0,0.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition1_train0/eval2/results.json,51808964dc9957e6907e011a6ee5877cdf677da710536a50bc07cf14091131e9,experiments/cube/matrix_k4_long/eval/global/train0/eval2/results.json,b275e3cc7b0b7b48021bbe4eb7c69d952684e8d128a172f2d7a585253be9d334
cube,1,0,3,50.0,44.0,6.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition1_train0/eval3/results.json,923c1ba77c2179f7e4ae75aadfe30b531f23397c33e5b5c2519105d2c613b6f6,experiments/cube/matrix_k4_long/eval/global/train0/eval3/results.json,e36ec568a970af1ebab1af1cadf378bdf42a022e87e3d74afcb467458c641ba0
cube,1,0,4,56.00000000000001,54.0,2.000000000000007,experiments/cube/matrix_k4_long/eval/kmeanspp/partition1_train0/eval4/results.json,e7dec4e9834cbbf395752f7e1009bdbcf67e6c278bd03c7413c7be12a6539a24,experiments/cube/matrix_k4_long/eval/global/train0/eval4/results.json,0c00125310ea864864ae431cc6adf3a6e945c8f89812d2106c28cd51ccdb68f5
cube,1,42,0,60.0,54.0,6.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition1_train42/eval0/results.json,de8c0c5cd3dc5450b22e94cc19e9f9a807d8e297cc88c0787c33957ef023416f,experiments/cube/matrix_k4_long/eval/global/train42/eval0/results.json,6b59dd502ede9a344836aaf2ec60e339c60c5f255ad5aabb898633385f4506ed
cube,1,42,1,48.0,52.0,-4.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition1_train42/eval1/results.json,824d46403c6ddf2291650a3ebc241c269f74cf65c5365e82c3d73b212274ba42,experiments/cube/matrix_k4_long/eval/global/train42/eval1/results.json,8914321a6b7a30d392a9a13f52b8e744bb6d3d6a677111dacea90ea0e6cd8473
