split,n,dim,pca_residual,pca_drift,pca_residual_ratio,pca_drift_to_residual_ratio,frame_residual,frame_drift,frame_residual_ratio,frame_drift_to_residual_ratio,state_to_latent_r2,latent_to_state_r2,orthogonality_error,orthogonal_recovery_error,reference_overlap_n,reference_overlap_ratio
common,3327,2,13.34692817618929,0.0021819931261096094,0.9524543574113956,0.002290916209399886,184.47934216019635,0.1381281057951389,1.0004165520665584,0.13807059220448709,0.05794846317226743,0.9998937878665032,nan,nan,0,0.0
doorway_corridor,1407,2,4.173072933542459,0.16334922462407267,0.29779597573910704,0.5485273070534408,189.6597729050301,1.2940595782920128,1.0285096090087593,1.2581890990186497,0.1820446400455512,0.9999796883226979,nan,nan,0,0.0
goal_other_side,11578,2,17.70264966936463,1.4142135623730947,1.2632843747067912,1.1194736440084716,262.88544305523095,1.4101295260306368,1.4256064958288215,0.9891435891710244,0.02903025502553669,0.9930109111081464,nan,nan,0,0.0
iid_nonoverlap,3327,2,13.34692817618929,0.0021819931261096094,0.9524543574113956,0.002290916209399886,184.47934216019635,0.1381281057951389,1.0004165520665584,0.13807059220448709,0.057355928050987326,0.9998899549097685,nan,nan,0,0.0
left_room,6179,2,16.059947208363308,1.4142135623730945,1.1460589655147084,1.2339797557769818,271.1284130221639,1.4251690498283325,1.4703074552779631,0.9693000227343154,0.0699155159154271,0.9992912767712643,nan,nan,0,0.0
near_wall,5468,2,26.94191811374656,1.414213562373095,1.9226107285298535,0.7355693700168593,271.4942942526101,1.4949475947126636,1.4722915995986372,1.0153882526526588,0.0865001621858641,0.9989357358781067,nan,nan,0,0.0
reference,3328,2,14.013194514079347,0.0,0.9999999999999286,0.0,184.4025289057011,0.0,0.9999999999999946,0.0,0.05698091450277332,0.9998894714714108,nan,nan,3328,1.0
right_room,6139,2,16.817866923187474,1.6234999432571093,1.20014511368475,1.3527530335654159,266.4069741757996,1.4095861394774505,1.444703474278447,0.9756923580324941,0.07108153727456312,0.9990567519338883,nan,nan,0,0.0
