train_seed,outer_seed,eval_seed,mode,routing,success_rate,successes,num_eval,classify_ms_per_step,out_dir
0,1,0,latent_cluster3,mpc,60.0,30,50,3.3419320876269367,experiments/real_gauge_drift/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed0_evalseed0
0,1,1,latent_cluster3,mpc,68.0,34,50,3.4142151782361907,experiments/real_gauge_drift/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed0_evalseed1
0,1,2,latent_cluster3,mpc,57.99999999999999,29,50,3.355676963035829,experiments/real_gauge_drift/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed0_evalseed2
0,1,3,latent_cluster3,mpc,50.0,25,50,3.295059105490937,experiments/real_gauge_drift/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed0_evalseed3
0,1,4,latent_cluster3,mpc,60.0,30,50,3.4357001632330744,experiments/real_gauge_drift/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer1_trainseed0_evalseed4
