train_seed,outer_seed,eval_seed,mode,routing,success_rate,successes,num_eval,classify_ms_per_step,out_dir
0,2,0,latent_cluster3,mpc,57.99999999999999,29,50,3.4158242236177707,experiments/real_gauge_drift/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer2_trainseed0_evalseed0
0,2,1,latent_cluster3,mpc,56.00000000000001,28,50,3.4491408695626604,experiments/real_gauge_drift/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer2_trainseed0_evalseed1
0,2,2,latent_cluster3,mpc,57.99999999999999,29,50,3.433064284456714,experiments/real_gauge_drift/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer2_trainseed0_evalseed2
0,2,3,latent_cluster3,mpc,56.00000000000001,28,50,3.433624435936922,experiments/real_gauge_drift/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer2_trainseed0_evalseed3
0,2,4,latent_cluster3,mpc,60.0,30,50,3.372569722196795,experiments/real_gauge_drift/results/tworoom_success_rate_latent_kmeanspp_kmeanspp_R50_outer2_trainseed0_evalseed4
