==== GPU=5 REGION=doorway_corridor EPOCHS=80 SEED=625 WORK_DIR=/data/sicong/weitao/le-wm/experiments/real_gauge_drift/results/tworoom_geometry_train_region_predictors_doorway80ep_trainseed625/_work/doorway_corridor_80ep_seed625 started at Tue Jul 14 03:14:41 PM UTC 2026 ====
[split] TwoRoom regions from fixed task geometry (wall_center=112, wall_width=10)
[train] doorway_corridor: 38552 train∩region transitions
  [cache] loaded embeddings from /data/sicong/weitao/le-wm/experiments/real_gauge_drift/results/tworoom_geometry_train_region_predictors_doorway80ep_trainseed625/_work/doorway_corridor_80ep_seed625/P_train_doorway_corridor_embeddings.npz
  [train] epoch 1/80  train_loss=0.032466  eval_loss=0.016365
  [train] epoch 2/80  train_loss=0.015206  eval_loss=0.013290
  [train] epoch 3/80  train_loss=0.013691  eval_loss=0.012542
  [train] epoch 4/80  train_loss=0.012343  eval_loss=0.011088
  [train] epoch 5/80  train_loss=0.011921  eval_loss=0.010419
  [train] epoch 6/80  train_loss=0.010736  eval_loss=0.009709
  [train] epoch 7/80  train_loss=0.010054  eval_loss=0.009919
  [train] epoch 8/80  train_loss=0.009715  eval_loss=0.008244
  [train] epoch 9/80  train_loss=0.008898  eval_loss=0.008510
  [train] epoch 10/80  train_loss=0.008646  eval_loss=0.008062
  [train] epoch 11/80  train_loss=0.007838  eval_loss=0.007450
  [train] epoch 12/80  train_loss=0.007110  eval_loss=0.006051
  [train] epoch 13/80  train_loss=0.007137  eval_loss=0.006835
  [train] epoch 14/80  train_loss=0.006772  eval_loss=0.006666
  [train] epoch 15/80  train_loss=0.006627  eval_loss=0.007014
  [train] epoch 16/80  train_loss=0.006527  eval_loss=0.005634
  [train] epoch 17/80  train_loss=0.006201  eval_loss=0.005854
  [train] epoch 18/80  train_loss=0.005826  eval_loss=0.004954
  [train] epoch 19/80  train_loss=0.005363  eval_loss=0.005163
  [train] epoch 20/80  train_loss=0.005146  eval_loss=0.005855
  [train] epoch 21/80  train_loss=0.005266  eval_loss=0.005430
  [train] epoch 22/80  train_loss=0.005025  eval_loss=0.004283
  [train] epoch 23/80  train_loss=0.004884  eval_loss=0.004394
  [train] epoch 24/80  train_loss=0.004906  eval_loss=0.004575
  [train] epoch 25/80  train_loss=0.004655  eval_loss=0.004524
  [train] epoch 26/80  train_loss=0.004681  eval_loss=0.005342
  [train] epoch 27/80  train_loss=0.004210  eval_loss=0.003715
  [train] epoch 28/80  train_loss=0.003698  eval_loss=0.003831
  [train] epoch 29/80  train_loss=0.003735  eval_loss=0.003633
  [train] epoch 30/80  train_loss=0.004032  eval_loss=0.004709
  [train] epoch 31/80  train_loss=0.004268  eval_loss=0.004148
