split,n,one_step_mse,one_step_mse_std,rollout_h1_mse,rollout_h1_mse_std,rollout_h5_mse,rollout_h5_mse_std,rollout_h10_mse,rollout_h10_mse_std,jacobian_samples,rule_drift,rule_diff_fro,reference_jacobian_fro,mean_jacobian_fro,mean_within_jacobian_std,reference_within_jacobian_std,iid_bootstrap_mean,iid_bootstrap_std,rule_excess_vs_iid,rule_z_vs_iid
doorway_corridor,451,0.10239039361476898,0.07119762897491455,0.10239039361476898,0.07119762897491455,0.5653129816055298,0.4388977289199829,0.905854344367981,0.7148940563201904,451,0.5485244393348694,0.21279560029506683,0.3879418671131134,0.2980911135673523,0.0037504977080971003,0.002888947492465377,0.6538266196846962,0.33175918079340727,-0.10530218034982686,-0.31740547495227606
goal_other_side,4095,0.08451919257640839,0.057419776916503906,0.08451919257640839,0.057419776916503906,0.5831519961357117,0.4345177412033081,1.206599473953247,0.6238698363304138,512,1.2081986665725708,0.46871083974838257,0.3879418671131134,0.5712231397628784,0.0030933269299566746,0.002888947492465377,0.6538266196846962,0.33175918079340727,0.5543720468878746,1.6710074022983001
iid_holdout,781,0.09667272865772247,0.08225911110639572,0.09667272865772247,0.08225911110639572,0.6908238530158997,0.4510729908943176,1.1838942766189575,0.6735560297966003,512,0.7023164629936218,0.27245795726776123,0.3879418671131134,0.5334429144859314,0.002903279382735491,0.002888947492465377,0.6538266196846962,0.33175918079340727,0.048489843308925584,0.14615976321383242
left_room,1532,0.08406971395015717,0.04707234352827072,0.08406971395015717,0.04707234352827072,0.5651692152023315,0.4390944838523865,1.232247233390808,0.6199801564216614,512,1.1538140773773193,0.44761279225349426,0.3879418671131134,0.4807058572769165,0.0033387350849807262,0.002888947492465377,0.6538266196846962,0.33175918079340727,0.4999874576926231,1.5070794921044481
near_wall,1399,0.07454802840948105,0.05079743638634682,0.07454802840948105,0.05079743638634682,0.4577115774154663,0.40372589230537415,1.1148983240127563,0.6148988008499146,512,1.0642001628875732,0.4128478169441223,0.3879418671131134,0.32009607553482056,0.002043945249170065,0.002888947492465377,0.6538266196846962,0.33175918079340727,0.410373543202877,1.2369621308451066
reference,782,0.09472482651472092,0.06734509766101837,0.09472482651472092,0.06734509766101837,0.7159536480903625,0.4513323903083801,1.2080904245376587,0.6765360832214355,512,0.0,0.0,0.3879418671131134,0.3879418671131134,0.002888947492465377,0.002888947492465377,0.6538266196846962,0.33175918079340727,-0.6538266196846962,-1.9707868162656084
right_room,1511,0.07653791457414627,0.04201710224151611,0.07653791457414627,0.04201710224151611,0.5669670104980469,0.409896582365036,1.2664343118667603,0.5745226740837097,512,1.2244436740875244,0.47501298785209656,0.3879418671131134,0.23913566768169403,0.0019634347409009933,0.002888947492465377,0.6538266196846962,0.33175918079340727,0.5706170544028282,1.7199736659478981
