task,train_seed,horizon,global_mse,correct_mse,wrong_mean_mse,wrong_best_mse,global_minus_correct,relative_gain,wrong_penalty,anchor_support
pusht,0,1,0.002949448795407716,0.0030319498773945758,0.1057020486420786,0.04388859847113316,-8.250108198685959e-05,-0.02797169495375324,0.10267009876468403,horizon_valid
pusht,0,5,0.013819167446397499,0.01675074294738029,0.4290751618359143,0.24037153179714255,-0.002931575500982792,-0.21213835872196635,0.41232441888853405,horizon_valid
pusht,0,10,0.04472520319162008,0.06540514745267825,0.7863371387223477,0.5412876576188859,-0.020679944261058174,-0.4623778716545409,0.7209319912696694,horizon_valid
pusht,42,1,0.0029261795620200014,0.0030145861393253287,0.10611563214708777,0.04423943911122365,-8.840657730532732e-05,-0.030212287192758074,0.10310104600776245,horizon_valid
pusht,42,5,0.013777237741809882,0.01685780954892706,0.4301723691914674,0.2421146953187093,-0.0030805718071171793,-0.2235986534346102,0.4133145596425403,horizon_valid
pusht,42,10,0.04339505049138817,0.06543638924627515,0.7870630872129867,0.5435887333000502,-0.02204133875488698,-0.5079228738139416,0.7216266979667115,horizon_valid
pusht,625,1,0.0029287926671671635,0.0030275679216928203,0.10515754671247948,0.04416110226976168,-9.877525452565679e-05,-0.033725587895983046,0.10212997879078667,horizon_valid
pusht,625,5,0.013588330575424456,0.0166892752777908,0.4285484461119232,0.24167353674938294,-0.003100944702366345,-0.22820645149556804,0.4118591708341324,horizon_valid
pusht,625,10,0.04273500691589316,0.065443099890765,0.7865850535687324,0.5420324850513217,-0.022708092974871835,-0.5313698209892342,0.7211419536779674,horizon_valid
