split,n,dim,pca_residual,pca_drift,pca_residual_ratio,pca_drift_to_residual_ratio,frame_residual,frame_drift,frame_residual_ratio,frame_drift_to_residual_ratio,state_to_latent_r2,latent_to_state_r2,orthogonality_error,orthogonal_recovery_error,reference_overlap_n,reference_overlap_ratio
common,3307,2,13.73229614601377,0.06495522929380756,0.942782954978675,0.06889733098240824,184.56501045589337,0.1173482966443728,1.0007159466184294,0.1172643416353993,0.05883821673906242,0.9998886016093285,nan,nan,0,0.0
doorway_corridor,1435,2,3.9346709506287905,1.0737344272126281,0.2701325886260743,3.974842253094272,188.92116322177293,1.2981822303402457,1.0243351121794089,1.267341336739813,0.17607816742538074,0.9999757295806133,nan,nan,0,0.0
goal_other_side,11589,2,16.77061267011606,1.11565654004372,1.1513768419948094,0.9689760114593138,262.5521896272265,1.4102918800798618,1.423564316608862,0.9906766161703127,0.02921914090674871,0.9924405707857296,nan,nan,0,0.0
iid_nonoverlap,3307,2,13.73229614601377,0.06495522929380756,0.942782954978675,0.06889733098240824,184.56501045589337,0.1173482966443728,1.0007159466184294,0.1172643416353993,0.05793980659860787,0.9998871665400945,nan,nan,0,0.0
left_room,6097,2,17.47863400172612,0.93990623935277,1.1999856424536486,0.7832645709244742,270.84090974810965,1.4295738856249054,1.4685059573973096,0.9734886524788918,0.07085404198196155,0.9992117379115408,nan,nan,0,0.0
near_wall,5479,2,25.544994933027215,1.6993219673612745,1.7537770487760447,0.968949826630618,270.600589199817,1.4976629989598198,1.467202933577234,1.0207606355497798,0.08600994622840041,0.9987877472122144,nan,nan,0,0.0
reference,3306,2,14.565702607896045,0.0,0.9999999999999314,0.0,184.43296629734488,0.0,0.9999999999999946,0.0,0.055786485663203655,0.9998769731332473,nan,nan,3306,1.0
right_room,6126,2,16.327589383904076,1.4142135623730954,1.120961331110234,1.2616078031622677,266.17564577587973,1.4051484039843922,1.4432107834059718,0.9736265971262172,0.06983764663324876,0.9988437860969596,nan,nan,0,0.0
